scenarios;tot_cap;indiv_cap;tot_oil;tot_gas;W1_choke;W2_choke;W3_choke;W4_choke;W5_choke;W6_choke;W7_choke;W1_gas_mean;W2_gas_mean;W3_gas_mean;W4_gas_mean;W5_gas_mean;W6_gas_mean;W7_gas_mean;W1_oil_mean;W2_oil_mean;W3_oil_mean;W4_oil_mean;W5_oil_mean;W6_oil_mean;W7_oil_mean
20.0;250000.0;54166.0;88.50574294256383;187576.10393621103;56.133919264140886;0.0;33.07906767273103;31.14093352961311;30.950534180828097;36.599411839659155;34.24606589153127;38143.827052302906;1.5425030142068862e-10;28426.757547073375;25874.19341705163;24319.653553047527;36827.080434331954;33984.59193240349;21.073022528989416;8.094948322767692e-13;13.621942051348036;14.538648441778331;10.998663461097687;14.533602450511218;13.73986400883833
20.0;250000.0;54166.0;85.97878737968749;207005.45348109226;56.133919264140886;33.169024752325264;0.0;31.140933529613232;32.19972946154253;36.59941183965918;34.2460658915312;37632.34725052006;38731.60082840296;0.0;30330.403031573;24452.141736122623;37319.646032697;38539.31460177663;21.073022528989412;10.34911912389781;0.0;14.538648441778335;11.74453082567244;14.53360245051124;13.739864008838255
20.0;250000.0;54166.0;89.53219595251014;201806.14048425262;56.13391926414088;0.0;33.24883479049702;31.140933529613505;33.99308834214218;36.599411839659155;33.286230950483294;38603.08742299707;0.0;31829.11090861284;26929.7000387479;27924.2386431448;38163.46308514209;38356.54038560792;21.073022528989412;0.0;13.741988362152375;14.53864844177835;12.817814107901327;14.533602450511241;12.827120061177425
20.0;250000.0;54166.0;78.2789484133117;169906.87102786778;56.133919264140886;0.0;35.25841183528258;31.140933529613104;0.0;36.599411839659176;33.455782531924655;37692.857571296714;2.492200832972457e-10;29648.360163706482;30367.770747110637;0.0;38829.491665806345;33368.39087994733;21.073022528989416;0.0;15.163007424490033;14.53864844177834;0.0;14.533602450511244;12.970667567542668
20.0;250000.0;54166.0;98.37499654795387;224892.76757632056;56.133919264140886;24.556385934625787;40.40415563251173;31.140933529613108;33.993088342142194;36.599411839659155;34.246065891531266;38757.48894308204;16125.89255190011;32918.34891196374;27349.29933094749;32238.9991452021;41281.53218748992;36221.20650573517;21.073022528989416;3.176967173360033;18.4950778365745;14.538648441778394;12.817814107901274;14.533602450511207;13.739864008839044
20.0;250000.0;54166.0;91.91164257612806;211807.6388125072;56.13391926414089;33.169024752325264;36.3985011827196;31.140933529613505;0.0;40.94493965099497;34.24606589153129;40222.62441678295;38543.381238715716;33654.19883029669;25008.308946247314;0.0;37830.56727369898;36548.558106765544;21.073022528989412;10.349119123897808;15.96919134248439;14.538648441778365;0.0;16.241797130139688;13.73986400883839
20.0;250000.0;54166.0;93.17811755989969;217935.19837109488;56.133919264140886;25.128327394854175;31.244831374626685;31.140933529613132;33.993088342142194;36.59941183965929;34.246065891531266;38719.11226139798;20373.984377222565;27285.078626848368;26494.126962785773;27599.25669760278;41161.77713044123;36301.86231479618;21.073022528989412;4.14713888228915;12.32802713959186;14.538648441778351;12.817814107901334;14.533602450511255;13.739864008838333
20.0;250000.0;54166.0;95.11768244537464;222572.1302311007;50.271419282711626;33.169024752325264;31.704055657488567;31.140933529613108;33.99308834214218;36.599411839659155;32.04637601931575;35086.06355018498;38434.09149735783;30877.46376115723;23490.02584859625;25180.3029504503;38742.56644538343;30761.61617797062;18.400879648487013;10.349119163844849;12.649638804914728;14.53864844177834;12.817814107901343;14.533602450511214;11.827979827937156
20.0;250000.0;54166.0;97.46179260752673;222300.53468464976;50.271419282711804;33.169024752325264;33.9849903791996;31.140933529613086;32.01968319043242;36.59941183965917;34.246065891531266;32798.48956065731;38378.67446064415;28726.93928450172;26411.53208065389;25179.14629422351;38043.35794791458;32762.395056054607;18.400879648487035;10.34911912389781;14.262541245211603;14.538648441778317;11.637137688802476;14.533602450511221;13.739864008838278
20.0;250000.0;54166.0;95.3575498365305;211644.19272589067;50.27141928271164;33.169024752325264;32.36978290470181;31.14093352961311;33.9930883421423;36.599411839658465;31.84168122836391;33779.77137167299;39722.39769139792;24086.385604214087;26618.367238137278;20979.121297298578;37191.14759648843;29267.001926681387;18.40087964848704;10.349119123897808;13.120390155833213;14.538648441778328;12.817814107901341;14.533602450510934;11.597095908121837
30.0;250000.0;54166.0;89.62285144605701;211669.31847461758;50.27141928271151;33.169024752325264;33.90527279845854;39.79650730632339;0.0;36.599411839659275;34.246065891531266;35362.24942132458;38500.24349774794;31819.546522838915;35785.24167320595;0.0;39211.6872611785;30990.350098321684;18.400879648487056;10.34911916344645;14.206171074119917;18.39321510065407;0.0;14.53360245051126;13.73986400883826
30.0;250000.0;54166.0;94.49118497213843;198164.40037238054;56.13391926414089;0.0;34.88761906978051;31.140933529613505;37.22735708641885;36.59941183965914;34.246065891531266;37495.780959429074;0.0;31751.277537358103;25482.90055110687;31993.102429307903;37215.17116129659;34226.167733882;21.073022528989416;0.0;14.90081116318095;14.538648441778363;15.70523637884008;14.533602450511225;13.739864008838401
30.0;250000.0;54166.0;91.52388281712993;208455.58362319035;56.133919264140886;33.169024752325264;0.0;31.140933529613086;42.3773899012757;36.599411839659155;34.24606589153121;38142.61799983737;39387.435580556536;0.0;25228.977517496005;31042.563438870886;40480.59871319195;34173.39037323761;21.073022528989412;10.349119123897808;0.0;14.538648441778314;17.289626263114837;14.533602450511214;13.739864008838358
30.0;250000.0;54166.0;84.6595270600049;193327.6128543056;56.133919264140886;26.95692798730192;35.42946002227152;31.140933529613104;0.0;36.59941183965918;34.246065891531266;40845.429079209374;22278.358039802864;28239.696772397627;28469.88804328864;0.0;40648.90999121629;32845.330928390795;21.073022528989412;5.490430020498641;15.283959609388978;14.538648441778356;0.0;14.533602450511246;13.739864008838266
30.0;250000.0;54166.0;92.56884881206548;195752.90871867852;56.133919264140914;0.0;33.292778108388674;31.140933529613125;33.993088342142165;41.923439155709794;34.24606589153125;38559.89087298581;0.0;25531.588715806076;27615.989248655555;26984.385508948366;41738.27787761386;35322.77649466884;21.073022528989434;0.0;13.77306171290966;14.538648441778353;12.817814107901258;16.626438011648432;13.739864008838351
30.0;250000.0;54166.0;86.01093410370888;199610.65256047406;50.271419282711626;33.169024752325264;34.304556300831095;31.140933529612607;0.0;36.4984345715634;34.24606589153125;35557.419336302664;39246.73510581997;30693.045809664178;27088.251992212034;0.0;33880.26174360845;33144.938572866755;18.400879648487003;10.34911916384485;14.488513803711005;14.538648441778257;0.0;14.493909037049526;13.73986400883824
30.0;250000.0;54166.0;74.18938441908676;164099.61933946118;50.271419282711626;0.0;33.7702508547277;31.14093352961317;0.0;36.38394157897569;33.12201559903108;36647.83691729284;0.0;29957.75837098049;25715.119173277857;0.0;37710.145756091806;34068.7591218182;18.400879648487056;0.0;14.110693890812481;14.538648441778363;0.0;14.448902692760832;12.690259745248033
30.0;250000.0;54166.0;77.02645062140178;168813.31475295735;56.133919264140886;1.7222130722974127e-12;34.38829168952645;31.140933529613115;0.0;36.599411839658515;32.67846511645557;38004.49917061926;1.060513704799002e-09;34899.82855453716;26558.794956149297;0.0;37208.625656555574;32141.566415094967;21.073022528989412;2.6459390234379043e-12;14.547725061043536;14.538648441778347;0.0;14.533602450510934;12.333452139076913
30.0;250000.0;54166.0;87.79433624290793;193607.72517172428;50.271419282711626;0.0;35.052799188147695;31.140933529613235;33.714540690472525;36.599411839659176;33.07911237386516;33463.71839130036;0.0;31281.85520648475;27440.82915107912;29281.393143197427;38305.68962828988;33834.23965137273;18.40087964848698;0.0;15.017613899123821;14.538648441778347;12.648361675582322;14.533602450511228;12.655230127425233
30.0;250000.0;54166.0;71.00543292279797;177592.9839795638;50.271419282711626;33.169024752325264;0.0;31.14093352961351;0.0;36.5690490084709;33.72089363608956;37361.85697299989;39969.21327440919;0.0;28932.93688322465;-1.223081821007573e-13;38785.103990914045;32543.872858016028;18.40087964848705;10.34911912389781;0.0;14.538648441778358;0.0;14.52166704727689;13.195118661357855
30.0;250000.0;54166.0;87.35328715942099;198512.33499975974;50.27141928271164;0.0;36.37822006369457;31.140933529613108;31.374469657177833;36.599411839659155;33.10105524033113;37031.69037463284;0.0;32664.83545814023;27028.325673868763;25962.656897594155;39748.609615829046;36076.216979694706;18.400879648487;4.846331669305926e-13;15.954850087534487;14.53864844177833;11.252193794099377;14.53360245051123;12.673112737010081
40.0;250000.0;54166.0;87.46462437503253;203924.56894796542;56.133919264140886;33.169024752325264;32.52531114302791;31.140933529613505;0.0;36.59941183965919;34.24606589153154;37493.839420700155;38540.26446612777;29937.252004699625;27114.123277064286;0.0;38898.05656772743;31941.033211646154;21.073022528989416;10.34911912389781;13.23036782101737;14.538648441778346;0.0;14.533602450511248;13.739864008838328
40.0;250000.0;54166.0;84.8000014686871;204598.5719712193;50.27141928271145;33.169024752325264;34.894600797617166;31.140933529613132;0.0;36.599411839659155;32.35152592343966;35478.20872976803;37896.90618489764;32870.55688691139;28094.520750971882;0.0;40501.70820708982;29756.67121158055;18.40087964848689;10.34911912389781;14.905748106688378;14.538648441778351;0.0;14.53360245051121;12.072003697324465
40.0;250000.0;54166.0;86.54227585986422;209116.833710585;50.27141928271163;33.169024752325264;35.03900891147862;31.140933529613505;0.0;36.59941183965856;34.22197284288394;36949.535170372284;37472.5833354027;31447.313517515013;27588.73117938669;0.0;38897.398307770476;36761.27220013782;18.400879648486992;10.349119163844852;15.00786247104471;14.538648441778355;0.0;14.533602450511037;13.712163684198268
40.0;250000.0;54166.0;87.98442719199595;204078.59799654945;56.13391926414089;33.169024752325264;33.26040433539835;31.14093352961301;0.0;36.599411839659155;34.246065891531295;36305.77385632326;38376.63408692275;29012.48722145696;28396.906256699185;0.0;37176.542428559005;34810.254146588275;21.073022528989423;10.34912030316659;13.750169458711984;14.53864844177836;0.0;14.533602450511209;13.739864008838381
40.0;250000.0;54166.0;62.74328285747067;130162.04968929161;56.133919264140914;0.0;0.0;31.14093352962231;0.0;35.965024836018785;33.31016369933032;36774.80152731591;0.0;0.0;24434.504150478613;0.0;38361.6933890783;30591.050622418796;21.073022528989426;1.5529953450004625e-12;0.0;14.538648441778543;0.0;14.284229635172853;12.847382251528296
40.0;250000.0;54166.0;72.87843577182066;158993.37081791076;50.27141928271156;0.0;0.0;31.140933529613505;33.94940355562523;35.97584290834914;33.32420332569883;38139.17562489099;2.081151251331903e-10;0.0;25136.374594791974;23799.752812134637;37992.884318012766;33925.18346808017;18.400879648486928;8.206958132419325e-13;0.0;14.538648441778365;12.791156917944914;14.288482138988464;12.859268624621174
40.0;250000.0;54166.0;79.08833049216186;169030.8002209668;56.13391926414089;0.0;0.0;31.14093352961347;38.48394854197392;36.59941183967175;33.3147139743248;40909.25333024438;0.0;0.0;25870.857992836547;32673.11251320775;39011.04842507646;30566.527959601663;21.073022528989416;0.0;0.0;14.538648441778356;16.09182241866183;14.533602450517492;12.851234652214753
40.0;250000.0;54166.0;74.03117551446582;165370.18644040782;50.27141928271156;0.0;32.84024589077441;31.140933529613108;0.0;36.28890134068356;33.758596176853196;35305.672916942654;1.604774847174156e-11;27750.59488925487;28377.46021769829;0.0;39707.14302651467;34229.31538999732;18.400879648487642;0.0;13.453065567840026;14.538648441778344;0.0;14.411543081581327;13.227038774778473
40.0;250000.0;54166.0;86.6257317518974;203302.79888972588;56.133919264140935;33.169024752325264;0.0;31.140933529612973;33.284341804816385;36.599411839659155;34.246065891531266;37806.84733740669;40070.421077868305;0.0;28303.33654051628;26662.372391631896;36665.2095717738;33794.61197052889;21.07302252898943;10.34911912389781;0.0;14.538648441778316;12.391475197882334;14.533602450511209;13.739864008838312
40.0;250000.0;54166.0;73.39425519454338;161548.02412259352;50.27141928271165;0.0;31.690375914322587;31.140933529613132;0.0;35.92239106609028;34.07857066727678;37336.677824206105;0.0;28587.914470575215;23826.84900407163;0.0;37234.988423226416;34561.594400514165;18.400879648487052;1.3509259643593623e-12;12.639965537668173;14.53864844177836;0.0;14.26747061713725;13.547290949471186
40.0;250000.0;54166.0;90.76424680758659;188424.6098443659;56.13391926414087;0.0;34.250233358135745;31.14093351817252;33.99308834214219;35.61031782156872;34.24606589153127;37760.942302192634;0.0;28595.61869105185;24374.447240856935;27148.007902825193;36776.86781178819;33768.725895651085;21.0730225289894;0.0;14.450100776804337;14.538648441938339;12.817814106466153;14.14479694455011;13.739864008838238
50.0;250000.0;54166.0;73.73000918868976;178296.2400983071;56.1339192641407;33.169024752325264;0.0;31.140933529613108;0.0;36.59941183965998;33.76872795305845;39239.850366185994;38782.40341770038;0.0;27916.648566839973;0.0;39132.85887783218;33224.478869748586;21.073022528989213;10.34911912389781;0.0;14.538648441778342;0.0;14.533602450511518;13.235616643512877
50.0;250000.0;54166.0;84.72890465344923;204214.1423902792;50.27141928271166;33.169024752325264;33.22993132257348;31.14093352961583;0.0;36.59941183965908;33.70071369547135;35035.0527566696;38850.02517473525;29953.68930412782;27183.23298172338;0.0;39937.57683164746;33254.56534137567;18.40087964848698;10.34911912389781;13.728621276609003;14.538648441778351;0.0;14.533602450511182;13.178033712165892
50.0;250000.0;54166.0;74.6237803746469;168012.5357737629;50.271419282711626;0.0;33.6364385273654;31.140933529614713;0.0;36.35821680608083;33.76137304206436;37199.57577887958;0.0;28609.416267387125;27865.20355440881;0.0;40177.48236622187;34160.85780686555;18.400879648486956;0.0;14.016072055610403;14.538648441778491;0.0;14.43879047576408;13.229389753006965
50.0;250000.0;54166.0;82.1165505702165;197743.69908969325;50.271419282711626;33.169024752325264;0.0;31.140933529613505;32.64626794211441;36.599411839659155;32.61590150961774;37898.16935228582;38845.23849965118;0.0;24644.380877913627;29148.310365722762;38613.96629828711;28593.633695832737;18.400879648486985;10.349119123897808;0.0;14.53864844177836;12.010879958404189;14.533602450511252;12.283420947137905
50.0;250000.0;54166.0;86.65246134188835;204421.14754738618;50.27141928271171;33.169024752325264;35.77133868859774;31.1409335296131;0.0;36.599411839358204;33.85009168485861;36354.74048726224;39449.089830242985;30120.699224033273;26287.27764889884;0.0;38895.578964396;33313.76139255284;18.400879648487035;10.34911912389781;15.525710033000115;14.538648441778362;0.0;14.533602450499126;13.30450164422591
50.0;250000.0;54166.0;63.80296822942197;129925.40884170507;56.1339192641409;5.5756369391766964e-12;33.38318319645261;31.140933529613125;0.0;36.1432992639017;0.0;38424.43614456833;4.4710502122648744e-10;27659.727040422364;25403.493165297437;0.0;38437.75249141649;0.0;21.073022528989416;6.6662913585074406e-12;13.836989271101332;14.538648441778356;0.0;14.3543079875462;0.0
50.0;250000.0;54166.0;72.83587822256099;158014.24008709675;50.271419282711626;0.0;31.761260398122996;31.14093352961314;0.0;36.282938233684916;33.25072717021046;33131.04394015358;0.0;25570.459452095292;26272.414875153463;0.0;39021.07945034974;34019.24236934468;18.400879648486974;0.0;12.690089618735742;14.538648441778529;0.0;14.409199028547638;12.797061485012112
50.0;250000.0;54166.0;85.48671645293913;183829.1099207776;50.271419282711605;0.0;32.80079119075802;31.140933529612894;31.56561340223574;36.599411839659155;33.752790331647375;35125.47734430287;0.0;27538.77904666303;25272.97062393554;24005.451933211578;38803.868063486305;33082.5629091783;18.40087964848704;0.0;13.425166224061401;14.538648441778356;11.36629631779458;14.533602450511214;13.222123370306553
50.0;250000.0;54166.0;83.62206449584693;204508.0920488821;50.271419282711776;33.169024752325264;0.0;31.140933529613125;33.3884224916803;36.59941183965927;33.899412432969044;36079.834632416554;38129.91498746405;0.0;26211.431234032116;30149.568399454834;37426.52148968764;36510.82130582688;18.400879648487045;10.349119123897808;0.0;14.53864844177836;12.45355674714731;14.533602450511262;13.346258084025143
50.0;250000.0;54166.0;72.62944002559892;161200.26377756405;50.27141928271161;0.0;31.783584177444666;31.14093352961373;0.0;36.10809459668799;33.06480156105329;34723.88867301093;9.677898479954465e-10;30307.84584394491;25310.3524692492;0.0;38983.495482981896;31874.681308376134;18.400879648487024;6.762669796142889e-12;12.705875286691008;14.538648441778385;0.0;14.340469294565514;12.643567354070225
50.0;250000.0;54166.0;87.92406180767532;192876.8168296477;50.27141928271155;0.0;33.97139977329007;31.140933529613232;33.88582784467664;36.599411839659155;33.99015574363167;35800.987862469745;0.0;28832.07150927848;28640.604972049092;26193.67127956601;39683.08447196943;33726.39673431494;18.400879648487038;0.0;14.252931009009776;14.53864844177835;12.75236195204279;14.533602450511252;13.445638305846112
60.0;250000.0;54166.0;82.7446237235686;197194.34158633766;50.27141928271171;33.169024752325264;32.33301998204027;31.140933529613108;0.0;36.59941183965913;32.04637601931575;35583.84045926542;39115.14214995644;28387.303812878454;26292.514806675917;0.0;38820.329494761;28995.21086280041;18.40087964848704;10.34911912389781;13.094394230956963;14.538648441778362;0.0;14.53360245051126;11.827979827937156
60.0;250000.0;54166.0;72.05252522947075;156924.10128109073;50.271419282711584;0.0;31.05428856838759;31.140933529613733;0.0;36.49295410504181;32.78476325494671;35877.083038810764;0.0;27128.712020568582;26095.362038060746;0.0;37855.37563542141;29967.56854822921;18.400879648486978;0.0;12.202785243054675;14.538648441778399;0.0;14.4917547063996;12.418457189751095
60.0;250000.0;54166.0;73.73244700963026;163170.65907722432;50.27141928271167;0.0;33.288128565754064;31.140933529613733;0.0;35.948185924098155;33.188901612016714;36066.523311760415;0.0;28481.565964032092;27147.336782012142;0.0;37022.14611217905;34453.08690724063;18.40087964848698;0.0;13.76977391225923;14.538648441778399;0.0;14.277610384070945;12.745534623034708
60.0;250000.0;54166.0;89.11879255687421;201207.9203092023;56.133919264140886;33.169024752325264;34.864603003545895;31.140933529612994;0.0;36.599411839659155;34.24606589153126;38232.6717533451;38590.54142260328;28572.01154135096;25079.368205771898;0.0;37170.261179208544;33563.06620692253;21.073022528989412;10.34911916384485;14.884535962912166;14.53864844177831;0.0;14.53360245051122;13.73986400883826
60.0;250000.0;54166.0;86.2248806832274;195290.94486061225;50.271419282711605;0.0;32.55291496741553;31.140933529614045;33.460309453976855;36.599411839659155;33.49683930052391;37013.76777934263;0.0;28055.840823682305;26407.087980629043;32167.082446594304;38829.90781774006;32817.2580126239;18.400879648487038;6.49505172821288e-12;13.249887132680492;14.538648441778356;12.496435537879707;14.533602450511218;13.005427471884087
60.0;250000.0;54166.0;73.27843251968844;174233.79007168155;56.13391926414092;33.169024752325264;0.0;31.14093352961308;0.0;36.59941183965916;33.23534672559608;39994.96359904562;38548.62599271159;0.0;25118.491628278058;0.0;38124.41990866023;32447.288942986055;21.07302252898941;10.34911916384485;0.0;14.538648441778301;0.0;14.53360245051122;12.784039934564667
60.0;250000.0;54166.0;74.69466520380989;164706.38965870865;50.27141928271174;0.0;33.299221382681075;31.140933529613392;0.0;36.387894156295204;34.060976719660005;36806.87070610821;0.0;28891.517586401347;25278.229520981782;0.0;40073.4855090013;33656.28633621603;18.400879648487276;0.0;13.777617903286696;14.538648441778587;0.0;14.450456421523173;13.527062788734153
60.0;250000.0;54166.0;82.94912328348653;198366.67060236938;50.27141928271168;33.169024752325264;0.0;31.140933529613108;33.99308834214242;34.12499975306412;33.82319784949717;37547.84179460146;38584.2837872701;0.0;24688.539222268915;29377.773246330107;34278.90832472507;33889.32422717372;18.40087964848699;10.34911912389781;0.0;14.538648441778316;12.817814107901409;13.56092945311282;13.28173250830919
60.0;250000.0;54166.0;89.28932840434453;193098.82175785684;56.1339192641409;0.0;34.31834065977605;31.14093352960478;33.99308834214215;36.599411839659155;32.04637601931575;36603.05264832417;0.0;31377.470255364453;27265.58095853781;30745.738157681735;37557.85610686281;29549.123631085844;21.073022528989416;0.0;14.498261047228588;14.538648441776914;12.817814107901249;14.533602450511209;11.827979827937154
60.0;250000.0;54166.0;84.83772046636841;186509.3394416325;50.271419282711776;0.0;31.58271081377433;31.14093352961308;33.2462153744049;33.272356223936846;34.24606589153125;35957.904593924526;0.0;27461.639228079184;26528.067645670486;27166.3511572691;33629.62668465164;35765.750132037574;18.40087964848702;0.0;12.563833019820922;14.538648441778324;12.368733727402008;13.225761620041899;13.739864008838241
60.0;250000.0;54166.0;73.54687940165633;177879.47686450346;56.133919264140886;33.169024752325264;0.0;31.140933529613363;0.0;36.59941183969151;33.55242359110212;36469.692759921476;39354.47954205063;0.0;28477.479818513966;0.0;38360.98812029254;35216.83662372485;21.073022528989412;10.349119163844849;0.0;14.538648441778355;0.0;14.533602450517987;13.05248681652572
70.0;250000.0;54166.0;82.9687774924723;198023.87893971935;50.271419282711605;33.169024752325264;0.0;31.140933529613108;33.11651964885657;36.599411839659155;33.319343732218165;36024.78028887423;38725.8995128574;0.0;24907.645020308737;27096.409946429474;38063.091519750276;33206.05265149923;18.400879648486967;10.349119163534114;0.0;14.538648441778488;12.29137344262975;14.533602450511214;12.855154345531776
70.0;250000.0;54166.0;76.05775151498467;160360.30764102412;56.13391926414087;0.0;32.44078861782795;31.140933529613108;0.0;36.59941183965916;33.18447703308599;38599.436821152594;0.0;26954.052979072614;26399.781554110108;0.0;38349.09480238101;30057.941484307772;21.073022528989394;0.0;13.1705999610004;14.538648441778335;0.0;14.533602450511214;12.741878132705319
70.0;250000.0;54166.0;60.993140122752166;125528.75220498304;48.87862414579192;0.0;34.02311067038823;31.14093352961305;0.0;36.25687741574665;0.0;33262.7857482154;0.0;28898.431157659747;25245.846098562877;0.0;38121.68920054502;0.0;17.766039969014376;7.133689472471616e-12;14.289496997209998;14.5386484417783;0.0;14.398954714742356;0.0
70.0;250000.0;54166.0;72.26062777098386;158565.10379677755;50.271419282711605;0.0;30.717302051888137;31.140933529613136;0.0;35.8580604405599;33.60574413652014;36072.516585101315;0.0;25142.41779684258;26312.940574032855;0.0;38964.51369496743;32072.71514583338;18.400879648486946;0.0;11.981287348345964;14.538648441778324;0.0;14.242182726450764;13.09762960592187
70.0;250000.0;54166.0;84.2272436478387;201097.38660397427;50.27141928271158;33.169024752325264;33.09347421929117;31.14093352961342;0.0;36.59941183965918;33.22197272167146;34755.552352458995;38645.49790388579;29024.72939588112;28586.22266431374;0.0;38940.451114665324;31144.933172769313;18.40087964848683;10.349119123897808;13.632129258321529;14.53864844177849;0.0;14.533602450511228;12.772864724842815
70.0;250000.0;54166.0;63.15768331513487;132502.79094376473;56.13391926414087;0.0;32.4901706714993;31.14093352962132;0.0;36.108155346780215;0.0;39044.36322819665;0.0;27985.96511565822;27943.31897373585;0.0;37529.14362617402;0.0;21.073022528989394;0.0;13.205519169391266;14.538648441779031;0.0;14.34049317497517;0.0
70.0;250000.0;54166.0;72.9465830467795;159451.5633344223;50.27141928271158;0.0;32.59442598233677;31.140933529612568;0.0;36.00780240676017;32.79515739668848;35599.6409405419;0.0;27941.937150504455;26708.921455603882;0.0;37327.345300366556;31873.718487405516;18.400879648487013;0.0;13.279240544958528;14.538648441778314;0.0;14.301045180239035;12.426769231316598
